"ejercicio_presupuestario","Trimestre","finalidad_id","finalidad_desc","funcion_id","funcion_desc","jurisdiccion_id","jurisdiccion_desc","subjurisdiccion_id","subjurisdiccion_desc","servicio_id","servicio_desc","programa_id","programa_desc","subprograma_id","subprograma_desc",tipo_medicion,"medicion_fisica_id","medicion_fisica_desc","unidad_medida_id","unidad_medida_desc","totalizador_avance_fisico","programacion_inicial","programacion_inicial_ajustada","ejecutado_vigente_trim4","ejecutado_acumulado_trim4","causa_desvio","causa_desvio_detalle","ultima_actualizacion_fecha"
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","Meta",2052,"Habilitación de Obras de Abastecimiento para Pequeños Centros Urbanos (BID VII)",714,"Obra Habilitada","Suma",3,7,4,6,"Otras Causas","La obra de Senillosa que estaba programada, se finalizo en el 4to trimestre y fue notificada en el Cierre Presupuestario 2018. La obra Plan Director de Agua Potable Cinco Saltos - Rio Negro y Desagües Cloacales a la Localidad de Santa Rosa de Leales - Pcia. de Tucumán rescindieron su contrato y fueron notificadas. en el Cierre presupuestario 2018. La obra de Villa de Leales aun no terminó, solicito una ampliación del plazo ya que tuvo demoras por continuas lluviar, e inundacion de la obra.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","Meta",2117,"Habilitación de Obras Especiales de Agua Potable y Saneamiento",714,"Obra Habilitada","Suma",15,18,1,4,"Otras Causas","Las obras de Recreo Sur, Rio Cuarto, Villa Allende que estaban programadas para finalizar en el trimestre en curso, siguen en ejecución. La RenovaciónTotal 1° Colectora Maxima Gran Mendoza 4° etapa (tramo Guiraldes PPSegura (843) fue notificada en el cierre presupuestario 2018 y estaba programada para finalizar en el trimestre en curso. Las obras de San Antonio de Areco y Luján de Cuyo que finalizaron en el 2do Trimestre estaban programadas para el 1°Trimestre.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","Meta",2232,"Expansión de Redes de Agua y Cloacas (PAST)",714,"Obra Habilitada","Suma",2,1,0,0,"Otras Causas","Sin causas de desvíos.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","Meta",2528,"Habilitación de Obras de Aprovisionamiento de Agua",714,"Obra Habilitada","Suma",1,1,0,1,"Otras Causas","Sin causas de desvíos.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","Meta",2866,"Ejecución de Proyectos de Infraestructura de Agua Potable y Saneamiento",950,"Proyecto Terminado","Suma",8,9,1,1,"Otras Causas","La obra de Optimizacion y Ampliacion de la Planta Potabilizadora Altos Reyes Jujuy, si bien había sido considerada en la programación como meta, se finalizó y fue notificada en el cierre presupuestario 2018, al igual que las obras de Rehabilitacion de Planta de Desagues Cloacales de la Catonas-Moreno y Ferrari -Merlo Por otro lado, la obra de Mar del Plata Estacion Depuradora aun no terminó. La provincia tiene que propiciar el tendido electrico para poder realizar las pruebas y poder dar el acta de recepción definitiva. La obra de Captación y Acueducto de agua potable de Jujuy aun no terminó y se encuentra en tramite una ampliación de plazo de obra. La Planta Depuradora de Líquidos Cloacales las Talitas aun no terminó. La obra de Bella Vista finalizó en el 4to trimestre estando programada para el 3ro. La Obra de Bariloche "" Ampliación de Planta de tratamiento Desagues Cloacales San Carlos de Bariloche"" no finalizó. Con respecto a la Obra de Villa La Angostura, aun no término y, durante el primer trimestre se retraso dado que por falta de energía, no se puede realizar pruebas de funcionamiento.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","PTB",118,"Hab¡litación de Obras Menores de Saneamiento",736,"Obra en Ejecución","Promedio",21,5,2,3,"Otras Causas","Las obras de Redes Colectoras de Líquidos Cloacales- Las Perdices además de no firmarse el contrato, aún no inició porque se presentó un problema con la planta de tratamiento que si bien no la realiza el ENOHSA, es condición necesaria para hacer la red. Con respecto a la obra de Ampliación de Red de Colectoras de Líquidos Cloacales -Corral de Bustos-Iffinger no se firmó el contrato, la municipalidad suspendió la gestión porque nunca se presentó la documentación correspondiente. La obra de Ticino no inició, ya que no se firmó el contrato.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","PTB",121,"Habilitación de Obras de Abastecimiento para Pequeños Centros Urbanos (BID VII)",736,"Obra en Ejecución","Promedio",3,3,4,5,"Otras Causas","La obra de Villa de Leales-Tucumán y Villa Santa Rosa - Depto 25 de Mayo - San Juan deberían haber terminado en el primer trimestre . La obra de San José de la Esquina-Santa Fe debería haber finalizado en el segundo trimestre. Con respecto a Villa de Leales, se solicitó una ampliación del plazo ya que tuvo demoras por continuas lluviar, e inundación de la obra. En cuanto a la obra de Santa Rosa y la de San José de la Esquina mencionadas anteriormente, las certificaciones no presentadas al ENOHSA para su aprobación junto con las redeterminaciones que correspondan, quedarán a cargo de la provincia con fondos propios.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","PTB",127,"Habilitación de Obras Especiales de Agua Potable y Saneamiento",736,"Obra en Ejecución","Promedio",18,21,20,21,"Otras Causas","las diferencias corresponden a las obras de: Renovacion total 1° colectora central máxima - Gran Mendoza 3° etapa (Las Heras) (705), Ampliación Planta de tratamiento de Liquidos Cloacales Planta Tronador, Desagues Cloacales Laguna limpia y Capitan Solari, RenovaciónTotal 1° Colectora Maxima Gran Mendoza 4° etapa (tramo Guiraldes PPSegura (843) fueron notificadas como metas en el cierre presupuestario 2018, por lo que no se cuentan en la PTB 2019.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","PTB",141,"Expansión de Redes de Agua y Cloacas (PAST)",736,"Obra en Ejecución","Promedio",2,1,0,0,"Otras Causas","Se realizó la licitación de Fernandez Oro y se desestimó la misma por valor elevado. Se va a relicitar.No se pudo iniciar.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","PTB",2369,"Habilitación de Obras de Aprovisionamiento de Agua",736,"Obra en Ejecución","Promedio",2,3,2,3,"Otras Causas","Sin causas de desvíos.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",0,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento","PTB",2388,"Ejecución de Proyectos de Infraestructura de Agua Potable y Saneamiento",951,"Proyecto en Ejecucion","Promedio",13,10,11,11,"Otras Causas","Sin causas de desvíos.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",1,"Desarrollo de Infraestructura de Agua Potable y Saneamiento","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",522.000,65.114.456,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",1,"Desarrollo de Infraestructura de Agua Potable y Saneamiento","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",0,25,0,20,"Otras Causas","desvío positivo, dado que se iba a finalizar en el primer trimestre",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",450.000,794.951,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",51,48,0,42,"Otras Causas","La obra presenta al mes de febrero de 2019 un avance acumulado de ejecución del 43.41%, advirtiéndose un retraso del 8.99% en el avance previsto de ejecución respecto del Plan de Trabajo aprobado a la fecha. Los desvíos se deben a factores climáticos, liberación de trazas, falta de permisos de vialidad.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",0,0,0,0,"Otras Causas","Obra paralizada- Conflictos con la empresa contratista. En Juicio.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",24,19,0,18,"Otras Causas","Se encuentra en trámite una ampliación de plazo de obra. Se reparó soldaduras, pero continúan pérdidas, falta traspaso de obra y solucionar tema de energía eléctrica.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",0,0,0,0,"Otras Causas","Sin desvío",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",56,45,0,18,"Problemas Climáticos","Se retrasó por las intensas lluvias., e inundaciones.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",2,"Desarrollo de Infraestructura de Agua Potable","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",0,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Desarrollo de Infraestructura Cloacal","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",450.000,6.479.870,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Desarrollo de Infraestructura Cloacal","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",29,40,0,40,"Otras Causas","La obra se encuentra al 100% de ejecución, queda pendiente el envío del acta de finalización provisoria.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Desarrollo de Infraestructura Cloacal","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",0,3,0,0,"Otras Causas","Obra fisicamente finalizada, pero a la espera dado que la provincia tiene que propiciar el tendido eléctrico para poder realizar las pruebas y poder dar la recepción.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Desarrollo de Infraestructura Cloacal","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",34,15,0,0,"Otras Causas","Obra inciada durante el trimestre, demora en la adjudicación",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Desarrollo de Infraestructura Cloacal","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",44,39,0,29,"Otras Causas","Recuperación del ritmo de ejecución",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Desarrollo de Infraestructura Cloacal","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",26,20,0,0,"Otras Causas","Si bien ambas iniciaron hasta la fecha no se recibieron certificados de obra",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Desarrollo de Infraestructura Cloacal","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",,,0,0,"Otras Causas","obra finalizada",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Desarrollo de Infraestructura Cloacal","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",50,29,0,21,"Otras Causas","recuperación del ritmo de ejecución",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",3,"Desarrollo de Infraestructura Cloacal","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",0,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",4,"Desarrollo de Infraestructura de Agua Potable y Desagües Cloacales - Cuenca Alta Matanza Riachuelo - Partido de Merlo","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",486.000,3.571.752,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",4,"Desarrollo de Infraestructura de Agua Potable y Desagües Cloacales - Cuenca Alta Matanza Riachuelo - Partido de Merlo","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",0,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",5,"Desarrollo de Infraestructura Cloacal - Etapa II","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",250.500.000,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",5,"Desarrollo de Infraestructura Cloacal - Etapa II","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",,,0,0,"Otras Causas","Sin desvío, proyecto a licitar.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",613,"Ente Nacional de Obras Hídricas de Saneamiento",20,"Asistencia Técnico - Financiera y Desarrollo de Infraestructura para el Saneamiento",5,"Desarrollo de Infraestructura Cloacal - Etapa II","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",100,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",1,"Ministerio del Interior, Obras Públicas y Vivienda",325,"Ministerio del Interior, Obras Públicas y Vivienda (Gastos Propios)",73,"Recursos Hídricos",0,"Recursos Hídricos","Indicador",269,"Mejora en el Servicio de Agua Potable",1649,"Hogar con Conexión","Suma",71.461,125.077,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",1,"Ministerio del Interior, Obras Públicas y Vivienda",325,"Ministerio del Interior, Obras Públicas y Vivienda (Gastos Propios)",73,"Recursos Hídricos",0,"Recursos Hídricos","Meta",3462,"Fomento del Uso Racional del Agua",1651,"Micromedidor entregado","Suma",54.350,54.350,27.175,54.350,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",1,"Ministerio del Interior, Obras Públicas y Vivienda",325,"Ministerio del Interior, Obras Públicas y Vivienda (Gastos Propios)",73,"Recursos Hídricos",0,"Recursos Hídricos","Meta",3611,"Adaptación a Excesos Hídricos de Núcleos Urbanos, Áreas Rurales y Sectores Productivos",1736,"Proyecto de Prevención de Inundación Terminado","Suma",12,20,2,6,"Otras Causas","Se retrasó la finalización prevista de varias obras por causa de falta de documentación en las presentaciones de las Provincias/Municipios",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",1,"Ministerio del Interior, Obras Públicas y Vivienda",325,"Ministerio del Interior, Obras Públicas y Vivienda (Gastos Propios)",73,"Recursos Hídricos",0,"Recursos Hídricos","PTB",2447,"Adaptación a Excesos Hídricos de Núcleos Urbanos, Áreas Rurales y Sectores Productivos",1737,"Proyecto de Prevención de Inundación en Ejecución","Promedio",19,14,5,10,"Otras Causas","Retraso en el inicio de nuevas obras debido al proceso administrativo",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",1,"Ministerio del Interior, Obras Públicas y Vivienda",325,"Ministerio del Interior, Obras Públicas y Vivienda (Gastos Propios)",73,"Recursos Hídricos",1,"Programa de Aprovechamientos Multipróposito","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",500.000.000,500.000.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",1,"Ministerio del Interior, Obras Públicas y Vivienda",325,"Ministerio del Interior, Obras Públicas y Vivienda (Gastos Propios)",73,"Recursos Hídricos",1,"Programa de Aprovechamientos Multipróposito","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",1,1,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",1,"Ministerio del Interior, Obras Públicas y Vivienda",325,"Ministerio del Interior, Obras Públicas y Vivienda (Gastos Propios)",73,"Recursos Hídricos",2,"Adaptación a Excesos Hídricos y a Sequías de Núcleos Urbanos, Areas Rurales","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",51.233.059,51.233.059,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",8,"Agua Potable y Alcantarillado",30,"Ministerio del Interior, Obras Públicas y Vivienda",1,"Ministerio del Interior, Obras Públicas y Vivienda",325,"Ministerio del Interior, Obras Públicas y Vivienda (Gastos Propios)",73,"Recursos Hídricos",2,"Adaptación a Excesos Hídricos y a Sequías de Núcleos Urbanos, Areas Rurales","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",1,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",20,"Presidencia de la Nación",0,"Presidencia de la Nación",112,"Autoridad Regulatoria Nuclear",16,"Regulación y Fiscalización de las Actividades Nucleares",0,"Regulación y Fiscalización de las Actividades Nucleares","Indicador",21,"Porcentaje de Trabajadores con Dosis Mayores al Límite Conforme Normas Básicas de Seguridad Radiológica",1187,"Porcentaje","Suma",0,0,0,0,"Otras causas","No hay desvios.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",20,"Presidencia de la Nación",0,"Presidencia de la Nación",112,"Autoridad Regulatoria Nuclear",16,"Regulación y Fiscalización de las Actividades Nucleares",0,"Regulación y Fiscalización de las Actividades Nucleares","Indicador",22,"Casos en que la Dosis Promedio en el Grupo Poblacional más Expuesto Supera al Límite conforme Normas Básicas de Seg. Radiológica",30,"Caso","Suma",0,0,0,0,"Otras causas","No hay desvios.",28 ene 20
